model,ds_type,noise_levels,n_samples,k_folds,k,TRE,TESTE,E_DIFF
knn,moons,0.2,50,0,55,0.977777778,0.8,0.177777778
knn,moons,0.2,100,0,55,0.822222222,0.9,-0.077777778
knn,moons,0.2,1000,0,55,0.968888889,0.99,-0.021111111
knn,moons,0.2,10000,0,55,0.968888889,0.976,-0.007111111
knn,moons,0.3,10,0,55,0.555555556,1,-0.444444444
knn,moons,0.3,50,0,55,0.933333333,0.6,0.333333333
knn,moons,0.3,100,0,55,0.811111111,0.8,0.011111111
knn,moons,0.3,1000,0,55,0.894444444,0.94,-0.045555556
knn,moons,0.3,10000,0,55,0.913666667,0.897,0.016666667
knn,moons,0.4,10,0,55,0.666666667,1,-0.333333333
knn,moons,0.4,50,0,55,0.822222222,0.8,0.022222222
knn,moons,0.4,100,0,55,0.722222222,0.8,-0.077777778
knn,moons,0.4,1000,0,55,0.874444444,0.8,0.074444444
knn,moons,0.4,10000,0,55,0.868777778,0.859,0.009777778
knn,moons,0.5,10,0,55,0.555555556,0,0.555555556
knn,moons,0.5,50,0,55,0.844444444,0.6,0.244444444
knn,moons,0.5,100,0,55,0.811111111,0.8,0.011111111
knn,moons,0.5,1000,0,55,0.831111111,0.83,0.001111111
knn,moons,0.5,10000,0,55,0.827888889,0.829,-0.001111111
knn,circles,0,10,0,53,0.555555556,0,0.555555556
knn,circles,0,50,0,53,0.733333333,0.4,0.333333333
knn,circles,0,100,0,53,0.622222222,0.4,0.222222222
knn,circles,0,1000,0,53,0.985555556,0.99,-0.004444444
knn,circles,0,10000,0,53,1,1,0
knn,circles,0.1,10,0,53,0.777777778,0,0.777777778
knn,circles,0.1,50,0,53,0.733333333,0,0.733333333
knn,circles,0.1,100,0,53,0.6,0.3,0.3
knn,circles,0.1,1000,0,53,0.847777778,0.81,0.037777778
knn,circles,0.1,10000,0,53,0.842,0.836,0.006
knn,circles,0.2,10,0,53,0.555555556,1,-0.444444444
knn,circles,0.2,50,0,53,0.755555556,0.4,0.355555556
knn,circles,0.2,100,0,53,0.511111111,0.4,0.111111111
knn,circles,0.2,1000,0,53,0.701111111,0.71,-0.008888889
knn,circles,0.2,10000,0,53,0.691,0.692,-0.001
knn,circles,0.3,10,0,53,0.555555556,1,-0.444444444
knn,circles,0.3,50,0,53,0.666666667,0.8,-0.133333333
knn,circles,0.3,100,0,53,0.588888889,0.7,-0.111111111
knn,circles,0.3,1000,0,53,0.643333333,0.6,0.043333333
knn,circles,0.3,10000,0,53,0.639777778,0.612,0.027777778
knn,circles,0.4,10,0,53,0.555555556,0,0.555555556
knn,circles,0.4,50,0,53,0.688888889,0.4,0.288888889
knn,circles,0.4,100,0,53,0.566666667,0.5,0.066666667
knn,circles,0.4,1000,0,53,0.627777778,0.64,-0.012222222
knn,circles,0.4,10000,0,53,0.603333333,0.579,0.024333333
knn,circles,0.5,10,0,53,0.777777778,0,0.777777778
knn,circles,0.5,50,0,53,0.644444444,0.4,0.244444444
knn,circles,0.5,100,0,53,0.6,0.3,0.3
knn,circles,0.5,1000,0,53,0.594444444,0.54,0.054444444
knn,circles,0.5,10000,0,53,0.592333333,0.553,0.039333333
knn,moons,0,10,0,53,0.555555556,0,0.555555556
knn,moons,0,50,0,53,0.977777778,0.8,0.177777778
knn,moons,0,100,0,53,0.833333333,0.9,-0.066666667
knn,moons,0,1000,0,53,1,1,0
knn,moons,0,10000,0,53,1,1,0
knn,moons,0.1,10,0,53,0.555555556,1,-0.444444444
knn,moons,0.1,50,0,53,0.977777778,1,-0.022222222
knn,moons,0.1,100,0,53,0.8,1,-0.2
knn,moons,0.1,1000,0,53,0.995555556,1,-0.004444444
knn,moons,0.1,10000,0,53,0.998666667,0.999,-0.000333333
knn,moons,0.2,10,0,53,0.666666667,1,-0.333333333
knn,moons,0.2,50,0,53,0.977777778,0.8,0.177777778
knn,moons,0.2,100,0,53,0.8,0.9,-0.1
knn,moons,0.2,1000,0,53,0.971111111,0.98,-0.008888889
knn,moons,0.2,10000,0,53,0.968666667,0.976,-0.007333333
knn,moons,0.3,10,0,53,0.555555556,1,-0.444444444
knn,moons,0.3,50,0,53,0.933333333,0.6,0.333333333
knn,moons,0.3,100,0,53,0.844444444,0.8,0.044444444
knn,moons,0.3,1000,0,53,0.893333333,0.94,-0.046666667
knn,moons,0.3,10000,0,53,0.913555556,0.898,0.015555556
knn,moons,0.4,10,0,53,0.666666667,1,-0.333333333
knn,moons,0.4,50,0,53,0.822222222,0.8,0.022222222
knn,moons,0.4,100,0,53,0.722222222,0.8,-0.077777778
knn,moons,0.4,1000,0,53,0.873333333,0.79,0.083333333
knn,moons,0.4,10000,0,53,0.869333333,0.859,0.010333333
knn,moons,0.5,10,0,53,0.555555556,0,0.555555556
knn,moons,0.5,50,0,53,0.844444444,0.6,0.244444444
knn,moons,0.5,100,0,53,0.811111111,0.8,0.011111111
knn,moons,0.5,1000,0,53,0.833333333,0.82,0.013333333
knn,moons,0.5,10000,0,53,0.828,0.829,-0.001
knn,circles,0,10,0,51,0.555555556,0,0.555555556
knn,circles,0,50,0,51,0.733333333,0.4,0.333333333
knn,circles,0,100,0,51,0.622222222,0.4,0.222222222
knn,circles,0,1000,0,51,0.987777778,0.99,-0.002222222
knn,circles,0,10000,0,51,1,1,0
knn,circles,0.1,10,0,51,0.777777778,0,0.777777778
knn,circles,0.1,50,0,51,0.733333333,0,0.733333333
knn,circles,0.1,100,0,51,0.6,0.3,0.3
knn,circles,0.1,1000,0,51,0.844444444,0.8,0.044444444
knn,circles,0.1,10000,0,51,0.842888889,0.839,0.003888889
knn,circles,0.2,10,0,51,0.555555556,1,-0.444444444
knn,circles,0.2,50,0,51,0.755555556,0.4,0.355555556
knn,circles,0.2,100,0,51,0.511111111,0.4,0.111111111
knn,circles,0.2,1000,0,51,0.707777778,0.69,0.017777778
knn,circles,0.2,10000,0,51,0.692333333,0.692,0.000333333
knn,circles,0.3,10,0,51,0.555555556,1,-0.444444444
knn,circles,0.3,50,0,51,0.666666667,0.8,-0.133333333
knn,circles,0.3,100,0,51,0.577777778,0.7,-0.122222222
knn,circles,0.3,1000,0,51,0.645555556,0.6,0.045555556
knn,circles,0.3,10000,0,51,0.640222222,0.616,0.024222222
knn,circles,0.4,10,0,51,0.555555556,0,0.555555556
knn,circles,0.4,50,0,51,0.688888889,0.4,0.288888889
knn,circles,0.4,100,0,51,0.566666667,0.5,0.066666667
knn,circles,0.4,1000,0,51,0.622222222,0.62,0.002222222
knn,circles,0.4,10000,0,51,0.606333333,0.581,0.025333333
knn,circles,0.5,10,0,51,0.777777778,0,0.777777778
knn,circles,0.5,50,0,51,0.644444444,0.4,0.244444444
knn,circles,0.5,100,0,51,0.6,0.3,0.3
knn,circles,0.5,1000,0,51,0.597777778,0.52,0.077777778
knn,circles,0.5,10000,0,51,0.594333333,0.553,0.041333333
knn,moons,0,10,0,51,0.555555556,0,0.555555556
knn,moons,0,50,0,51,0.977777778,0.8,0.177777778
knn,moons,0,100,0,51,0.844444444,0.9,-0.055555556
knn,moons,0,1000,0,51,1,1,0
knn,moons,0,10000,0,51,1,1,0
knn,moons,0.1,10,0,51,0.555555556,1,-0.444444444
knn,moons,0.1,50,0,51,0.977777778,1,-0.022222222
knn,moons,0.1,100,0,51,0.8,1,-0.2
knn,moons,0.1,1000,0,51,0.995555556,1,-0.004444444
knn,moons,0.1,10000,0,51,0.998666667,0.999,-0.000333333
knn,moons,0.2,10,0,51,0.666666667,1,-0.333333333
knn,moons,0.2,50,0,51,0.977777778,0.8,0.177777778
knn,moons,0.2,100,0,51,0.811111111,0.9,-0.088888889
knn,moons,0.2,1000,0,51,0.97,0.98,-0.01
knn,moons,0.2,10000,0,51,0.967888889,0.976,-0.008111111
knn,moons,0.3,10,0,51,0.555555556,1,-0.444444444
knn,moons,0.3,50,0,51,0.933333333,0.6,0.333333333
knn,moons,0.3,100,0,51,0.855555556,0.8,0.055555556
knn,moons,0.3,1000,0,51,0.894444444,0.94,-0.045555556
knn,moons,0.3,10000,0,51,0.913111111,0.897,0.016111111
knn,moons,0.4,10,0,51,0.666666667,1,-0.333333333
knn,moons,0.4,50,0,51,0.822222222,0.8,0.022222222
knn,moons,0.4,100,0,51,0.733333333,0.8,-0.066666667
knn,moons,0.4,1000,0,51,0.872222222,0.79,0.082222222
knn,moons,0.4,10000,0,51,0.868666667,0.859,0.009666667
knn,moons,0.5,10,0,51,0.555555556,0,0.555555556
knn,moons,0.5,50,0,51,0.844444444,0.6,0.244444444
knn,moons,0.5,100,0,51,0.822222222,0.8,0.022222222
knn,moons,0.5,1000,0,51,0.835555556,0.82,0.015555556
knn,moons,0.5,10000,0,51,0.827888889,0.827,0.000888889
knn,circles,0,10,0,41,0.555555556,0,0.555555556
knn,circles,0,50,0,41,0.555555556,0.4,0.155555556
knn,circles,0,100,0,41,0.566666667,0.5,0.066666667
knn,circles,0,1000,0,41,0.996666667,0.99,0.006666667
knn,circles,0,10000,0,41,1,1,0
knn,circles,0.1,10,0,41,0.777777778,0,0.777777778
knn,circles,0.1,50,0,41,0.6,0.4,0.2
knn,circles,0.1,100,0,41,0.6,0.3,0.3
knn,circles,0.1,1000,0,41,0.843333333,0.83,0.013333333
knn,circles,0.1,10000,0,41,0.843,0.844,-0.001
knn,circles,0.2,10,0,41,0.555555556,1,-0.444444444
knn,circles,0.2,50,0,41,0.488888889,0.2,0.288888889
knn,circles,0.2,100,0,41,0.522222222,0.4,0.122222222
knn,circles,0.2,1000,0,41,0.69,0.7,-0.01
knn,circles,0.2,10000,0,41,0.696888889,0.699,-0.002111111
knn,circles,0.3,10,0,41,0.555555556,1,-0.444444444
knn,circles,0.3,50,0,41,0.533333333,0.2,0.333333333
knn,circles,0.3,100,0,41,0.566666667,0.7,-0.133333333
knn,circles,0.3,1000,0,41,0.658888889,0.62,0.038888889
knn,circles,0.3,10000,0,41,0.643666667,0.597,0.046666667
knn,circles,0.4,10,0,41,0.555555556,0,0.555555556
knn,circles,0.4,50,0,41,0.577777778,0.4,0.177777778
knn,circles,0.4,100,0,41,0.555555556,0.6,-0.044444444
knn,circles,0.4,1000,0,41,0.623333333,0.59,0.033333333
knn,circles,0.4,10000,0,41,0.608,0.566,0.042
knn,circles,0.5,10,0,41,0.777777778,0,0.777777778
knn,circles,0.5,50,0,41,0.577777778,0.4,0.177777778
knn,circles,0.5,100,0,41,0.6,0.3,0.3
knn,circles,0.5,1000,0,41,0.595555556,0.52,0.075555556
knn,circles,0.5,10000,0,41,0.595555556,0.535,0.060555556
knn,moons,0,10,0,41,0.555555556,0,0.555555556
knn,moons,0,50,0,41,0.777777778,0.8,-0.022222222
knn,moons,0,100,0,41,0.866666667,0.9,-0.033333333
knn,moons,0,1000,0,41,1,1,0
knn,moons,0,10000,0,41,1,1,0
knn,moons,0.1,10,0,41,0.555555556,1,-0.444444444
knn,moons,0.1,50,0,41,0.6,0.4,0.2
knn,moons,0.1,100,0,41,0.822222222,1,-0.177777778
knn,moons,0.1,1000,0,41,0.996666667,1,-0.003333333
knn,moons,0.1,10000,0,41,0.998777778,1,-0.001222222
knn,moons,0.2,10,0,41,0.666666667,1,-0.333333333
knn,moons,0.2,50,0,41,0.577777778,0.4,0.177777778
knn,moons,0.2,100,0,41,0.844444444,0.9,-0.055555556
knn,moons,0.2,1000,0,41,0.972222222,0.99,-0.017777778
knn,moons,0.2,10000,0,41,0.969,0.977,-0.008
knn,moons,0.3,10,0,41,0.555555556,1,-0.444444444
knn,moons,0.3,50,0,41,0.711111111,0.6,0.111111111
knn,moons,0.3,100,0,41,0.911111111,0.8,0.111111111
knn,moons,0.3,1000,0,41,0.893333333,0.94,-0.046666667
knn,moons,0.3,10000,0,41,0.912444444,0.894,0.018444444
knn,moons,0.4,10,0,41,0.666666667,1,-0.333333333
knn,moons,0.4,50,0,41,0.644444444,1,-0.355555556
knn,moons,0.4,100,0,41,0.744444444,0.9,-0.155555556
knn,moons,0.4,1000,0,41,0.871111111,0.77,0.101111111
knn,moons,0.4,10000,0,41,0.869333333,0.853,0.016333333
knn,moons,0.5,10,0,41,0.555555556,0,0.555555556
knn,moons,0.5,50,0,41,0.6,0.6,0
knn,moons,0.5,100,0,41,0.822222222,0.8,0.022222222
knn,moons,0.5,1000,0,41,0.844444444,0.83,0.014444444
knn,moons,0.5,10000,0,41,0.826555556,0.828,-0.001444444
knn,circles,0,10,0,31,0.555555556,0,0.555555556
knn,circles,0,50,0,31,0.6,0.2,0.4
knn,circles,0,100,0,31,0.611111111,0.4,0.211111111
knn,circles,0,1000,0,31,1,1,0
knn,circles,0,10000,0,31,1,1,0
knn,circles,0.1,10,0,31,0.777777778,0,0.777777778
knn,circles,0.1,50,0,31,0.533333333,0.6,-0.066666667
knn,circles,0.1,100,0,31,0.655555556,0.2,0.455555556
knn,circles,0.1,1000,0,31,0.846666667,0.79,0.056666667
knn,circles,0.1,10000,0,31,0.845666667,0.838,0.007666667
knn,circles,0.2,10,0,31,0.555555556,1,-0.444444444
knn,circles,0.2,50,0,31,0.577777778,0.2,0.377777778
knn,circles,0.2,100,0,31,0.522222222,0.4,0.122222222
knn,circles,0.2,1000,0,31,0.694444444,0.73,-0.035555556
knn,circles,0.2,10000,0,31,0.7,0.698,0.002
knn,circles,0.3,10,0,31,0.555555556,1,-0.444444444
knn,circles,0.3,50,0,31,0.511111111,0.4,0.111111111
knn,circles,0.3,100,0,31,0.533333333,0.7,-0.166666667
knn,circles,0.3,1000,0,31,0.665555556,0.64,0.025555556
knn,circles,0.3,10000,0,31,0.644222222,0.603,0.041222222
knn,circles,0.4,10,0,31,0.555555556,0,0.555555556
knn,circles,0.4,50,0,31,0.577777778,0.4,0.177777778
knn,circles,0.4,100,0,31,0.655555556,0.6,0.055555556
knn,circles,0.4,1000,0,31,0.635555556,0.62,0.015555556
knn,circles,0.4,10000,0,31,0.615,0.575,0.04
knn,circles,0.5,10,0,31,0.777777778,0,0.777777778
knn,circles,0.5,50,0,31,0.577777778,0.4,0.177777778
knn,circles,0.5,100,0,31,0.6,0.3,0.3
knn,circles,0.5,1000,0,31,0.604444444,0.54,0.064444444
knn,circles,0.5,10000,0,31,0.597222222,0.532,0.065222222
knn,moons,0,10,0,31,0.555555556,0,0.555555556
knn,moons,0,50,0,31,0.866666667,0.8,0.066666667
knn,moons,0,100,0,31,0.9,0.9,0
knn,moons,0,1000,0,31,1,1,0
knn,moons,0,10000,0,31,1,1,0
knn,moons,0.1,10,0,31,0.555555556,1,-0.444444444
knn,moons,0.1,50,0,31,0.822222222,1,-0.177777778
knn,moons,0.1,100,0,31,0.888888889,1,-0.111111111
knn,moons,0.1,1000,0,31,0.998888889,1,-0.001111111
knn,moons,0.1,10000,0,31,0.998777778,1,-0.001222222
knn,moons,0.2,10,0,31,0.666666667,1,-0.333333333
knn,moons,0.2,50,0,31,0.866666667,0.8,0.066666667
knn,moons,0.2,100,0,31,0.911111111,0.9,0.011111111
knn,moons,0.2,1000,0,31,0.971111111,0.99,-0.018888889
knn,moons,0.2,10000,0,31,0.969111111,0.974,-0.004888889
knn,moons,0.3,10,0,31,0.555555556,1,-0.444444444
knn,moons,0.3,50,0,31,0.844444444,0.6,0.244444444
knn,moons,0.3,100,0,31,0.922222222,0.8,0.122222222
knn,moons,0.3,1000,0,31,0.896666667,0.95,-0.053333333
knn,moons,0.3,10000,0,31,0.913666667,0.897,0.016666667
knn,moons,0.4,10,0,31,0.666666667,1,-0.333333333
knn,moons,0.4,50,0,31,0.711111111,0.8,-0.088888889
knn,moons,0.4,100,0,31,0.766666667,0.9,-0.133333333
knn,moons,0.4,1000,0,31,0.874444444,0.78,0.094444444
knn,moons,0.4,10000,0,31,0.870222222,0.857,0.013222222
knn,moons,0.5,10,0,31,0.555555556,0,0.555555556
knn,moons,0.5,50,0,31,0.777777778,0.6,0.177777778
knn,moons,0.5,100,0,31,0.822222222,0.8,0.022222222
knn,moons,0.5,1000,0,31,0.842222222,0.82,0.022222222
knn,moons,0.5,10000,0,31,0.825777778,0.829,-0.003222222
knn,circles,0,10,0,21,0.555555556,0,0.555555556
knn,circles,0,50,0,21,0.666666667,0.4,0.266666667
knn,circles,0,100,0,21,0.611111111,0.4,0.211111111
knn,circles,0,1000,0,21,1,1,0
knn,circles,0,10000,0,21,1,1,0
knn,circles,0.1,10,0,21,0.777777778,0,0.777777778
knn,circles,0.1,50,0,21,0.577777778,0.4,0.177777778
knn,circles,0.1,100,0,21,0.655555556,0.3,0.355555556
knn,circles,0.1,1000,0,21,0.848888889,0.8,0.048888889
knn,circles,0.1,10000,0,21,0.848,0.836,0.012
knn,circles,0.2,10,0,21,0.555555556,1,-0.444444444
knn,circles,0.2,50,0,21,0.644444444,0.4,0.244444444
knn,circles,0.2,100,0,21,0.622222222,0.4,0.222222222
knn,circles,0.2,1000,0,21,0.704444444,0.7,0.004444444
knn,circles,0.2,10000,0,21,0.703888889,0.679,0.024888889
knn,circles,0.3,10,0,21,0.555555556,1,-0.444444444
knn,circles,0.3,50,0,21,0.666666667,0.4,0.266666667
knn,circles,0.3,100,0,21,0.555555556,0.8,-0.244444444
knn,circles,0.3,1000,0,21,0.67,0.6,0.07
knn,circles,0.3,10000,0,21,0.651444444,0.616,0.035444444
knn,circles,0.4,10,0,21,0.555555556,0,0.555555556
knn,circles,0.4,50,0,21,0.622222222,0.6,0.022222222
knn,circles,0.4,100,0,21,0.655555556,0.5,0.155555556
knn,circles,0.4,1000,0,21,0.648888889,0.58,0.068888889
knn,circles,0.4,10000,0,21,0.626666667,0.576,0.050666667
knn,circles,0.5,10,0,21,0.777777778,0,0.777777778
knn,circles,0.5,50,0,21,0.577777778,0.4,0.177777778
knn,circles,0.5,100,0,21,0.577777778,0.4,0.177777778
knn,circles,0.5,1000,0,21,0.611111111,0.61,0.001111111
knn,circles,0.5,10000,0,21,0.608888889,0.536,0.072888889
knn,moons,0,10,0,21,0.555555556,0,0.555555556
knn,moons,0,50,0,21,0.888888889,0.8,0.088888889
knn,moons,0,100,0,21,0.977777778,0.9,0.077777778
knn,moons,0,1000,0,21,1,1,0
knn,moons,0,10000,0,21,1,1,0
knn,moons,0.1,10,0,21,0.555555556,1,-0.444444444
knn,moons,0.1,50,0,21,0.866666667,1,-0.133333333
knn,moons,0.1,100,0,21,0.977777778,1,-0.022222222
knn,moons,0.1,1000,0,21,1,1,0
knn,moons,0.1,10000,0,21,0.999,1,-0.001
knn,moons,0.2,10,0,21,0.666666667,1,-0.333333333
knn,moons,0.2,50,0,21,0.888888889,0.8,0.088888889
knn,moons,0.2,100,0,21,0.977777778,0.8,0.177777778
knn,moons,0.2,1000,0,21,0.968888889,0.99,-0.021111111
knn,moons,0.2,10000,0,21,0.969111111,0.978,-0.008888889
knn,moons,0.3,10,0,21,0.555555556,1,-0.444444444
knn,moons,0.3,50,0,21,0.866666667,0.6,0.266666667
knn,moons,0.3,100,0,21,0.933333333,0.9,0.033333333
knn,moons,0.3,1000,0,21,0.896666667,0.92,-0.023333333
knn,moons,0.3,10000,0,21,0.915333333,0.897,0.018333333
knn,moons,0.4,10,0,21,0.666666667,1,-0.333333333
knn,moons,0.4,50,0,21,0.733333333,0.8,-0.066666667
knn,moons,0.4,100,0,21,0.777777778,0.7,0.077777778
knn,moons,0.4,1000,0,21,0.882222222,0.81,0.072222222
knn,moons,0.4,10000,0,21,0.869222222,0.852,0.017222222
knn,moons,0.5,10,0,21,0.555555556,0,0.555555556
knn,moons,0.5,50,0,21,0.8,0.8,0
knn,moons,0.5,100,0,21,0.833333333,0.8,0.033333333
knn,moons,0.5,1000,0,21,0.845555556,0.81,0.035555556
knn,moons,0.5,10000,0,21,0.827222222,0.825,0.002222222
knn,circles,0,10,0,11,0.555555556,0,0.555555556
knn,circles,0,50,0,11,0.711111111,0.4,0.311111111
knn,circles,0,100,0,11,0.766666667,0.6,0.166666667
knn,circles,0,1000,0,11,1,1,0
knn,circles,0,10000,0,11,1,1,0
knn,circles,0.1,10,0,11,0.777777778,0,0.777777778
knn,circles,0.1,50,0,11,0.711111111,0,0.711111111
knn,circles,0.1,100,0,11,0.744444444,0.3,0.444444444
knn,circles,0.1,1000,0,11,0.85,0.78,0.07
knn,circles,0.1,10000,0,11,0.852555556,0.833,0.019555556
knn,circles,0.2,10,0,11,0.555555556,1,-0.444444444
knn,circles,0.2,50,0,11,0.711111111,0.4,0.311111111
knn,circles,0.2,100,0,11,0.688888889,0.5,0.188888889
knn,circles,0.2,1000,0,11,0.713333333,0.68,0.033333333
knn,circles,0.2,10000,0,11,0.718222222,0.656,0.062222222
knn,circles,0.3,10,0,11,0.555555556,1,-0.444444444
knn,circles,0.3,50,0,11,0.6,0.4,0.2
knn,circles,0.3,100,0,11,0.6,0.7,-0.1
knn,circles,0.3,1000,0,11,0.673333333,0.61,0.063333333
knn,circles,0.3,10000,0,11,0.671777778,0.601,0.070777778
knn,circles,0.4,10,0,11,0.555555556,0,0.555555556
knn,circles,0.4,50,0,11,0.711111111,0.6,0.111111111
knn,circles,0.4,100,0,11,0.666666667,0.4,0.266666667
knn,circles,0.4,1000,0,11,0.654444444,0.52,0.134444444
knn,circles,0.4,10000,0,11,0.655222222,0.573,0.082222222
knn,circles,0.5,10,0,11,0.777777778,0,0.777777778
knn,circles,0.5,50,0,11,0.666666667,0.4,0.266666667
knn,circles,0.5,100,0,11,0.633333333,0.4,0.233333333
knn,circles,0.5,1000,0,11,0.623333333,0.58,0.043333333
knn,circles,0.5,10000,0,11,0.643555556,0.524,0.119555556
knn,moons,0,10,0,11,0.555555556,0,0.555555556
knn,moons,0,50,0,11,0.955555556,0.8,0.155555556
knn,moons,0,100,0,11,1,0.9,0.1
knn,moons,0,1000,0,11,1,1,0
knn,moons,0,10000,0,11,1,1,0
knn,moons,0.1,10,0,11,0.555555556,1,-0.444444444
knn,moons,0.1,50,0,11,0.977777778,1,-0.022222222
knn,moons,0.1,100,0,11,0.988888889,1,-0.011111111
knn,moons,0.1,1000,0,11,1,1,0
knn,moons,0.1,10000,0,11,0.999,1,-0.001
knn,moons,0.2,10,0,11,0.666666667,1,-0.333333333
knn,moons,0.2,50,0,11,0.955555556,0.8,0.155555556
knn,moons,0.2,100,0,11,1,0.9,0.1
knn,moons,0.2,1000,0,11,0.973333333,1,-0.026666667
knn,moons,0.2,10000,0,11,0.969888889,0.971,-0.001111111
knn,moons,0.3,10,0,11,0.555555556,1,-0.444444444
knn,moons,0.3,50,0,11,0.911111111,0.6,0.311111111
knn,moons,0.3,100,0,11,0.944444444,0.9,0.044444444
knn,moons,0.3,1000,0,11,0.904444444,0.94,-0.035555556
knn,moons,0.3,10000,0,11,0.915555556,0.89,0.025555556
knn,moons,0.4,10,0,11,0.666666667,1,-0.333333333
knn,moons,0.4,50,0,11,0.8,0.8,0
knn,moons,0.4,100,0,11,0.755555556,0.7,0.055555556
knn,moons,0.4,1000,0,11,0.875555556,0.78,0.095555556
knn,moons,0.4,10000,0,11,0.873666667,0.856,0.017666667
knn,moons,0.5,10,0,11,0.555555556,0,0.555555556
knn,moons,0.5,50,0,11,0.822222222,0.8,0.022222222
knn,moons,0.5,100,0,11,0.844444444,0.8,0.044444444
knn,moons,0.5,1000,0,11,0.848888889,0.81,0.038888889
knn,moons,0.5,10000,0,11,0.832222222,0.827,0.005222222
knn,circles,0,10,0,5,0.777777778,1,-0.222222222
knn,circles,0,50,0,5,0.777777778,0.8,-0.022222222
knn,circles,0,100,0,5,0.9,0.9,0
knn,circles,0,1000,0,5,1,1,0
knn,circles,0,10000,0,5,1,1,0
knn,circles,0.1,10,0,5,0.777777778,0,0.777777778
knn,circles,0.1,50,0,5,0.844444444,0,0.844444444
knn,circles,0.1,100,0,5,0.811111111,0.6,0.211111111
knn,circles,0.1,1000,0,5,0.88,0.8,0.08
knn,circles,0.1,10000,0,5,0.867777778,0.826,0.041777778
knn,circles,0.2,10,0,5,0.444444444,1,-0.555555556
knn,circles,0.2,50,0,5,0.822222222,0.8,0.022222222
knn,circles,0.2,100,0,5,0.766666667,0.4,0.366666667
knn,circles,0.2,1000,0,5,0.754444444,0.68,0.074444444
knn,circles,0.2,10000,0,5,0.757555556,0.646,0.111555556
knn,circles,0.3,10,0,5,0.777777778,1,-0.222222222
knn,circles,0.3,50,0,5,0.733333333,0.6,0.133333333
knn,circles,0.3,100,0,5,0.677777778,0.6,0.077777778
knn,circles,0.3,1000,0,5,0.733333333,0.59,0.143333333
knn,circles,0.3,10000,0,5,0.725888889,0.569,0.156888889
knn,circles,0.4,10,0,5,0.666666667,0,0.666666667
knn,circles,0.4,50,0,5,0.733333333,0.2,0.533333333
knn,circles,0.4,100,0,5,0.733333333,0.5,0.233333333
knn,circles,0.4,1000,0,5,0.706666667,0.57,0.136666667
knn,circles,0.4,10000,0,5,0.702222222,0.547,0.155222222
knn,circles,0.5,10,0,5,0.777777778,0,0.777777778
knn,circles,0.5,50,0,5,0.733333333,0.4,0.333333333
knn,circles,0.5,100,0,5,0.688888889,0.6,0.088888889
knn,circles,0.5,1000,0,5,0.71,0.54,0.17
knn,circles,0.5,10000,0,5,0.697,0.503,0.194
knn,moons,0,10,0,5,0.888888889,1,-0.111111111
knn,moons,0,50,0,5,1,0.8,0.2
knn,moons,0,100,0,5,1,1,0
knn,moons,0,1000,0,5,1,1,0
knn,moons,0,10000,0,5,1,1,0
knn,moons,0.1,10,0,5,1,1,0
knn,moons,0.1,50,0,5,1,1,0
knn,moons,0.1,100,0,5,1,1,0
knn,moons,0.1,1000,0,5,1,1,0
knn,moons,0.1,10000,0,5,0.998888889,1,-0.001111111
knn,moons,0.2,10,0,5,0.888888889,1,-0.111111111
knn,moons,0.2,50,0,5,0.977777778,0.8,0.177777778
knn,moons,0.2,100,0,5,0.988888889,0.9,0.088888889
knn,moons,0.2,1000,0,5,0.968888889,0.97,-0.001111111
knn,moons,0.2,10000,0,5,0.972444444,0.967,0.005444444
knn,moons,0.3,10,0,5,0.777777778,1,-0.222222222
knn,moons,0.3,50,0,5,0.955555556,0.6,0.355555556
knn,moons,0.3,100,0,5,0.977777778,0.9,0.077777778
knn,moons,0.3,1000,0,5,0.91,0.93,-0.02
knn,moons,0.3,10000,0,5,0.927222222,0.894,0.033222222
knn,moons,0.4,10,0,5,0.777777778,1,-0.222222222
knn,moons,0.4,50,0,5,0.822222222,0.8,0.022222222
knn,moons,0.4,100,0,5,0.877777778,0.8,0.077777778
knn,moons,0.4,1000,0,5,0.876666667,0.78,0.096666667
knn,moons,0.4,10000,0,5,0.882555556,0.842,0.040555556
knn,moons,0.5,10,0,5,0.777777778,0,0.777777778
knn,moons,0.5,50,0,5,0.866666667,0.6,0.266666667
knn,moons,0.5,100,0,5,0.844444444,0.7,0.144444444
knn,moons,0.5,1000,0,5,0.858888889,0.81,0.048888889
knn,moons,0.5,10000,0,5,0.852555556,0.809,0.043555556
knn,circles,0,10,0,3,0.777777778,1,-0.222222222
knn,circles,0,50,0,3,0.911111111,0.8,0.111111111
knn,circles,0,100,0,3,0.988888889,0.9,0.088888889
knn,circles,0,1000,0,3,1,1,0
knn,circles,0,10000,0,3,1,1,0
knn,circles,0.1,10,0,3,0.777777778,0,0.777777778
knn,circles,0.1,50,0,3,0.888888889,0,0.888888889
knn,circles,0.1,100,0,3,0.877777778,0.6,0.277777778
knn,circles,0.1,1000,0,3,0.901111111,0.8,0.101111111
knn,circles,0.1,10000,0,3,0.887777778,0.804,0.083777778
knn,circles,0.2,10,0,3,0.555555556,0,0.555555556
knn,circles,0.2,50,0,3,0.844444444,0.6,0.244444444
knn,circles,0.2,100,0,3,0.822222222,0.6,0.222222222
knn,circles,0.2,1000,0,3,0.792222222,0.67,0.122222222
knn,circles,0.2,10000,0,3,0.798333333,0.639,0.159333333
