,model,ds_type,noise_levels,n_samples,k_folds,k,TRE,TESTE,E_DIFF
1794,knn,circles,0.3,100,9,21,0.5777777777777777,0.6,-0.022222222222222254
1795,knn,circles,0.3,100,9,31,0.5111111111111111,0.6,-0.0888888888888889
1796,knn,circles,0.3,100,9,41,0.5111111111111111,0.4,0.11111111111111105
1797,knn,circles,0.3,100,9,51,0.5666666666666667,0.6,-0.033333333333333326
1798,knn,circles,0.3,100,9,53,0.5555555555555556,0.6,-0.0444444444444444
1799,knn,circles,0.3,100,9,55,0.5444444444444444,0.6,-0.05555555555555558
1800,knn,circles,0.3,1000,0,1,1.0,0.59,0.41000000000000003
1801,knn,circles,0.3,1000,0,3,0.7711111111111111,0.59,0.1811111111111111
1802,knn,circles,0.3,1000,0,5,0.7211111111111111,0.53,0.19111111111111112
1803,knn,circles,0.3,1000,0,11,0.6888888888888889,0.61,0.0788888888888889
1804,knn,circles,0.3,1000,0,21,0.6577777777777778,0.56,0.09777777777777774
1805,knn,circles,0.3,1000,0,31,0.6322222222222222,0.6,0.03222222222222226
1806,knn,circles,0.3,1000,0,41,0.6266666666666667,0.64,-0.013333333333333308
1807,knn,circles,0.3,1000,0,51,0.6377777777777778,0.64,-0.0022222222222222365
1808,knn,circles,0.3,1000,0,53,0.6355555555555555,0.62,0.015555555555555545
1809,knn,circles,0.3,1000,0,55,0.6355555555555555,0.64,-0.004444444444444473
1810,knn,circles,0.3,1000,1,1,1.0,0.59,0.41000000000000003
1811,knn,circles,0.3,1000,1,3,0.7733333333333333,0.56,0.21333333333333326
1812,knn,circles,0.3,1000,1,5,0.7111111111111111,0.57,0.1411111111111112
1813,knn,circles,0.3,1000,1,11,0.6766666666666666,0.55,0.1266666666666666
1814,knn,circles,0.3,1000,1,21,0.6444444444444445,0.59,0.05444444444444452
1815,knn,circles,0.3,1000,1,31,0.6355555555555555,0.57,0.06555555555555559
1816,knn,circles,0.3,1000,1,41,0.6455555555555555,0.56,0.0855555555555555
1817,knn,circles,0.3,1000,1,51,0.6511111111111111,0.58,0.07111111111111112
1818,knn,circles,0.3,1000,1,53,0.6488888888888888,0.58,0.06888888888888889
1819,knn,circles,0.3,1000,1,55,0.6433333333333333,0.56,0.08333333333333326
1820,knn,circles,0.3,1000,2,1,1.0,0.49,0.51
1821,knn,circles,0.3,1000,2,3,0.7822222222222223,0.54,0.24222222222222223
1822,knn,circles,0.3,1000,2,5,0.7222222222222222,0.56,0.16222222222222216
1823,knn,circles,0.3,1000,2,11,0.7,0.53,0.16999999999999993
1824,knn,circles,0.3,1000,2,21,0.6511111111111111,0.56,0.09111111111111103
1825,knn,circles,0.3,1000,2,31,0.6388888888888888,0.56,0.07888888888888879
1826,knn,circles,0.3,1000,2,41,0.6355555555555555,0.57,0.06555555555555559
1827,knn,circles,0.3,1000,2,51,0.6366666666666667,0.61,0.026666666666666727
1828,knn,circles,0.3,1000,2,53,0.6355555555555555,0.6,0.03555555555555556
1829,knn,circles,0.3,1000,2,55,0.6333333333333333,0.59,0.043333333333333335
1830,knn,circles,0.3,1000,3,1,1.0,0.62,0.38
1831,knn,circles,0.3,1000,3,3,0.7688888888888888,0.53,0.23888888888888882
1832,knn,circles,0.3,1000,3,5,0.7122222222222222,0.51,0.2022222222222222
1833,knn,circles,0.3,1000,3,11,0.6855555555555556,0.58,0.10555555555555562
1834,knn,circles,0.3,1000,3,21,0.6566666666666666,0.6,0.05666666666666664
1835,knn,circles,0.3,1000,3,31,0.6322222222222222,0.61,0.022222222222222254
1836,knn,circles,0.3,1000,3,41,0.63,0.63,0.0
1837,knn,circles,0.3,1000,3,51,0.6277777777777778,0.63,-0.0022222222222222365
1838,knn,circles,0.3,1000,3,53,0.63,0.62,0.010000000000000009
1839,knn,circles,0.3,1000,3,55,0.6233333333333333,0.62,0.0033333333333332993
1840,knn,circles,0.3,1000,4,1,1.0,0.55,0.44999999999999996
1841,knn,circles,0.3,1000,4,3,0.7688888888888888,0.57,0.1988888888888889
1842,knn,circles,0.3,1000,4,5,0.7166666666666667,0.62,0.09666666666666668
1843,knn,circles,0.3,1000,4,11,0.6877777777777778,0.58,0.10777777777777786
1844,knn,circles,0.3,1000,4,21,0.6544444444444445,0.54,0.11444444444444446
1845,knn,circles,0.3,1000,4,31,0.6411111111111111,0.55,0.09111111111111103
1846,knn,circles,0.3,1000,4,41,0.6444444444444445,0.56,0.08444444444444443
1847,knn,circles,0.3,1000,4,51,0.6477777777777778,0.54,0.10777777777777775
1848,knn,circles,0.3,1000,4,53,0.6477777777777778,0.56,0.08777777777777773
1849,knn,circles,0.3,1000,4,55,0.6422222222222222,0.55,0.0922222222222222
1850,knn,circles,0.3,1000,5,1,1.0,0.53,0.47
1851,knn,circles,0.3,1000,5,3,0.7677777777777778,0.58,0.18777777777777782
1852,knn,circles,0.3,1000,5,5,0.7288888888888889,0.56,0.16888888888888887
1853,knn,circles,0.3,1000,5,11,0.69,0.65,0.039999999999999925
1854,knn,circles,0.3,1000,5,21,0.6266666666666667,0.68,-0.053333333333333344
1855,knn,circles,0.3,1000,5,31,0.6377777777777778,0.66,-0.022222222222222254
1856,knn,circles,0.3,1000,5,41,0.6344444444444445,0.66,-0.025555555555555554
1857,knn,circles,0.3,1000,5,51,0.64,0.68,-0.040000000000000036
1858,knn,circles,0.3,1000,5,53,0.64,0.67,-0.030000000000000027
1859,knn,circles,0.3,1000,5,55,0.64,0.65,-0.010000000000000009
1860,knn,circles,0.3,1000,6,1,1.0,0.47,0.53
1861,knn,circles,0.3,1000,6,3,0.78,0.53,0.25
1862,knn,circles,0.3,1000,6,5,0.7222222222222222,0.5,0.2222222222222222
1863,knn,circles,0.3,1000,6,11,0.6877777777777778,0.54,0.14777777777777779
1864,knn,circles,0.3,1000,6,21,0.6533333333333333,0.63,0.023333333333333317
1865,knn,circles,0.3,1000,6,31,0.64,0.58,0.06000000000000005
1866,knn,circles,0.3,1000,6,41,0.6477777777777778,0.62,0.02777777777777779
1867,knn,circles,0.3,1000,6,51,0.6355555555555555,0.62,0.015555555555555545
1868,knn,circles,0.3,1000,6,53,0.6455555555555555,0.62,0.025555555555555554
1869,knn,circles,0.3,1000,6,55,0.6444444444444445,0.6,0.04444444444444451
1870,knn,circles,0.3,1000,7,1,1.0,0.52,0.48
1871,knn,circles,0.3,1000,7,3,0.7711111111111111,0.56,0.21111111111111103
1872,knn,circles,0.3,1000,7,5,0.7311111111111112,0.61,0.12111111111111117
1873,knn,circles,0.3,1000,7,11,0.6844444444444444,0.65,0.03444444444444439
1874,knn,circles,0.3,1000,7,21,0.6455555555555555,0.65,-0.004444444444444473
1875,knn,circles,0.3,1000,7,31,0.6266666666666667,0.66,-0.033333333333333326
1876,knn,circles,0.3,1000,7,41,0.6355555555555555,0.6,0.03555555555555556
1877,knn,circles,0.3,1000,7,51,0.6355555555555555,0.62,0.015555555555555545
1878,knn,circles,0.3,1000,7,53,0.63,0.62,0.010000000000000009
1879,knn,circles,0.3,1000,7,55,0.6322222222222222,0.6,0.03222222222222226
1880,knn,circles,0.3,1000,8,1,1.0,0.6,0.4
1881,knn,circles,0.3,1000,8,3,0.7666666666666667,0.61,0.15666666666666673
1882,knn,circles,0.3,1000,8,5,0.7177777777777777,0.62,0.09777777777777774
1883,knn,circles,0.3,1000,8,11,0.6855555555555556,0.64,0.04555555555555557
1884,knn,circles,0.3,1000,8,21,0.6455555555555555,0.61,0.03555555555555556
1885,knn,circles,0.3,1000,8,31,0.6288888888888889,0.67,-0.0411111111111111
1886,knn,circles,0.3,1000,8,41,0.6355555555555555,0.69,-0.054444444444444406
1887,knn,circles,0.3,1000,8,51,0.6311111111111111,0.66,-0.028888888888888964
1888,knn,circles,0.3,1000,8,53,0.6333333333333333,0.69,-0.05666666666666664
1889,knn,circles,0.3,1000,8,55,0.6322222222222222,0.69,-0.057777777777777706
1890,knn,circles,0.3,1000,9,1,1.0,0.51,0.49
1891,knn,circles,0.3,1000,9,3,0.7911111111111111,0.55,0.24111111111111105
1892,knn,circles,0.3,1000,9,5,0.7177777777777777,0.54,0.1777777777777777
1893,knn,circles,0.3,1000,9,11,0.6888888888888889,0.54,0.14888888888888885
1894,knn,circles,0.3,1000,9,21,0.6522222222222223,0.59,0.06222222222222229
1895,knn,circles,0.3,1000,9,31,0.6477777777777778,0.59,0.05777777777777782
1896,knn,circles,0.3,1000,9,41,0.6422222222222222,0.58,0.06222222222222229
1897,knn,circles,0.3,1000,9,51,0.65,0.56,0.08999999999999997
1898,knn,circles,0.3,1000,9,53,0.6455555555555555,0.56,0.0855555555555555
1899,knn,circles,0.3,1000,9,55,0.6455555555555555,0.58,0.06555555555555559
1900,knn,circles,0.3,10000,0,1,1.0,0.544,0.45599999999999996
1901,knn,circles,0.3,10000,0,3,0.779,0.556,0.22299999999999998
1902,knn,circles,0.3,10000,0,5,0.7226666666666667,0.578,0.14466666666666672
1903,knn,circles,0.3,10000,0,11,0.6765555555555556,0.577,0.09955555555555562
1904,knn,circles,0.3,10000,0,21,0.6536666666666666,0.613,0.04066666666666663
1905,knn,circles,0.3,10000,0,31,0.6515555555555556,0.61,0.04155555555555557
1906,knn,circles,0.3,10000,0,41,0.6432222222222223,0.601,0.04222222222222227
1907,knn,circles,0.3,10000,0,51,0.6426666666666667,0.608,0.034666666666666734
1908,knn,circles,0.3,10000,0,53,0.6427777777777778,0.608,0.034777777777777796
1909,knn,circles,0.3,10000,0,55,0.6434444444444445,0.611,0.0324444444444445
1910,knn,circles,0.3,10000,1,1,1.0,0.532,0.46799999999999997
1911,knn,circles,0.3,10000,1,3,0.7798888888888889,0.557,0.2228888888888888
1912,knn,circles,0.3,10000,1,5,0.7222222222222222,0.559,0.16322222222222216
1913,knn,circles,0.3,10000,1,11,0.6788888888888889,0.578,0.10088888888888892
1914,knn,circles,0.3,10000,1,21,0.6545555555555556,0.587,0.06755555555555559
1915,knn,circles,0.3,10000,1,31,0.6482222222222223,0.6,0.04822222222222228
1916,knn,circles,0.3,10000,1,41,0.6408888888888888,0.605,0.03588888888888886
1917,knn,circles,0.3,10000,1,51,0.6402222222222222,0.62,0.020222222222222253
1918,knn,circles,0.3,10000,1,53,0.6423333333333333,0.612,0.030333333333333323
1919,knn,circles,0.3,10000,1,55,0.6416666666666667,0.612,0.02966666666666673
1920,knn,circles,0.3,10000,2,1,1.0,0.557,0.44299999999999995
1921,knn,circles,0.3,10000,2,3,0.7732222222222223,0.585,0.1882222222222223
1922,knn,circles,0.3,10000,2,5,0.7193333333333334,0.598,0.1213333333333334
1923,knn,circles,0.3,10000,2,11,0.6716666666666666,0.602,0.06966666666666665
1924,knn,circles,0.3,10000,2,21,0.652,0.609,0.04300000000000004
1925,knn,circles,0.3,10000,2,31,0.6488888888888888,0.625,0.02388888888888885
1926,knn,circles,0.3,10000,2,41,0.6411111111111111,0.635,0.006111111111111067
1927,knn,circles,0.3,10000,2,51,0.6425555555555555,0.624,0.018555555555555547
1928,knn,circles,0.3,10000,2,53,0.6416666666666667,0.625,0.01666666666666672
1929,knn,circles,0.3,10000,2,55,0.6397777777777778,0.63,0.009777777777777774
1930,knn,circles,0.3,10000,3,1,1.0,0.549,0.45099999999999996
1931,knn,circles,0.3,10000,3,3,0.7765555555555556,0.577,0.1995555555555556
1932,knn,circles,0.3,10000,3,5,0.7224444444444444,0.586,0.13644444444444448
1933,knn,circles,0.3,10000,3,11,0.6742222222222222,0.599,0.07522222222222219
1934,knn,circles,0.3,10000,3,21,0.6492222222222223,0.615,0.034222222222222265
1935,knn,circles,0.3,10000,3,31,0.6468888888888888,0.635,0.011888888888888838
1936,knn,circles,0.3,10000,3,41,0.6428888888888888,0.629,0.01388888888888884
1937,knn,circles,0.3,10000,3,51,0.6372222222222222,0.636,0.0012222222222222356
1938,knn,circles,0.3,10000,3,53,0.6376666666666667,0.639,-0.0013333333333332975
1939,knn,circles,0.3,10000,3,55,0.6373333333333333,0.636,0.0013333333333332975
1940,knn,circles,0.3,10000,4,1,1.0,0.569,0.43100000000000005
1941,knn,circles,0.3,10000,4,3,0.7735555555555556,0.564,0.2095555555555556
1942,knn,circles,0.3,10000,4,5,0.7231111111111111,0.582,0.1411111111111112
1943,knn,circles,0.3,10000,4,11,0.673,0.608,0.06500000000000006
1944,knn,circles,0.3,10000,4,21,0.6505555555555556,0.618,0.03255555555555556
1945,knn,circles,0.3,10000,4,31,0.6497777777777778,0.627,0.022777777777777786
1946,knn,circles,0.3,10000,4,41,0.6478888888888888,0.621,0.02688888888888885
1947,knn,circles,0.3,10000,4,51,0.6384444444444445,0.634,0.004444444444444473
1948,knn,circles,0.3,10000,4,53,0.6386666666666667,0.632,0.00666666666666671
1949,knn,circles,0.3,10000,4,55,0.6384444444444445,0.631,0.007444444444444476
1950,knn,circles,0.3,10000,5,1,1.0,0.542,0.45799999999999996
1951,knn,circles,0.3,10000,5,3,0.7788888888888889,0.551,0.2278888888888888
1952,knn,circles,0.3,10000,5,5,0.7222222222222222,0.558,0.16422222222222216
1953,knn,circles,0.3,10000,5,11,0.6801111111111111,0.584,0.09611111111111115
1954,knn,circles,0.3,10000,5,21,0.6581111111111111,0.607,0.05111111111111111
1955,knn,circles,0.3,10000,5,31,0.6492222222222223,0.612,0.03722222222222227
1956,knn,circles,0.3,10000,5,41,0.6453333333333333,0.604,0.04133333333333333
1957,knn,circles,0.3,10000,5,51,0.642,0.61,0.03200000000000003
1958,knn,circles,0.3,10000,5,53,0.6428888888888888,0.612,0.030888888888888855
1959,knn,circles,0.3,10000,5,55,0.6402222222222222,0.607,0.033222222222222264
1960,knn,circles,0.3,10000,6,1,1.0,0.566,0.43400000000000005
1961,knn,circles,0.3,10000,6,3,0.7714444444444445,0.573,0.19844444444444453
1962,knn,circles,0.3,10000,6,5,0.7217777777777777,0.572,0.1497777777777778
1963,knn,circles,0.3,10000,6,11,0.6726666666666666,0.592,0.08066666666666666
1964,knn,circles,0.3,10000,6,21,0.6517777777777778,0.604,0.04777777777777781
1965,knn,circles,0.3,10000,6,31,0.6513333333333333,0.621,0.030333333333333323
1966,knn,circles,0.3,10000,6,41,0.6431111111111111,0.628,0.015111111111111075
1967,knn,circles,0.3,10000,6,51,0.639,0.634,0.0050000000000000044
1968,knn,circles,0.3,10000,6,53,0.64,0.634,0.006000000000000005
1969,knn,circles,0.3,10000,6,55,0.6388888888888888,0.633,0.0058888888888888324
1970,knn,circles,0.3,10000,7,1,1.0,0.536,0.46399999999999997
1971,knn,circles,0.3,10000,7,3,0.7791111111111111,0.553,0.22611111111111104
1972,knn,circles,0.3,10000,7,5,0.7255555555555555,0.553,0.17255555555555546
1973,knn,circles,0.3,10000,7,11,0.6777777777777778,0.593,0.08477777777777784
1974,knn,circles,0.3,10000,7,21,0.6585555555555556,0.59,0.06855555555555559
1975,knn,circles,0.3,10000,7,31,0.6521111111111111,0.61,0.0421111111111111
1976,knn,circles,0.3,10000,7,41,0.6431111111111111,0.602,0.0411111111111111
1977,knn,circles,0.3,10000,7,51,0.6385555555555555,0.612,0.026555555555555554
1978,knn,circles,0.3,10000,7,53,0.639,0.609,0.030000000000000027
1979,knn,circles,0.3,10000,7,55,0.6411111111111111,0.608,0.03311111111111109
1980,knn,circles,0.3,10000,8,1,1.0,0.527,0.473
1981,knn,circles,0.3,10000,8,3,0.7767777777777778,0.557,0.21977777777777774
1982,knn,circles,0.3,10000,8,5,0.7247777777777777,0.558,0.1667777777777777
1983,knn,circles,0.3,10000,8,11,0.6703333333333333,0.596,0.07433333333333336
1984,knn,circles,0.3,10000,8,21,0.6542222222222223,0.611,0.04322222222222227
1985,knn,circles,0.3,10000,8,31,0.6513333333333333,0.608,0.043333333333333335
1986,knn,circles,0.3,10000,8,41,0.6448888888888888,0.619,0.02588888888888885
1987,knn,circles,0.3,10000,8,51,0.6383333333333333,0.616,0.022333333333333316
1988,knn,circles,0.3,10000,8,53,0.6405555555555555,0.616,0.024555555555555553
1989,knn,circles,0.3,10000,8,55,0.6388888888888888,0.617,0.021888888888888847
1990,knn,circles,0.3,10000,9,1,1.0,0.562,0.43799999999999994
1991,knn,circles,0.3,10000,9,3,0.7742222222222223,0.567,0.2072222222222223
1992,knn,circles,0.3,10000,9,5,0.7228888888888889,0.568,0.15488888888888896
1993,knn,circles,0.3,10000,9,11,0.6734444444444444,0.586,0.08744444444444444
1994,knn,circles,0.3,10000,9,21,0.6562222222222223,0.61,0.046222222222222276
1995,knn,circles,0.3,10000,9,31,0.6511111111111111,0.622,0.029111111111111088
1996,knn,circles,0.3,10000,9,41,0.6428888888888888,0.616,0.02688888888888885
1997,knn,circles,0.3,10000,9,51,0.6385555555555555,0.615,0.023555555555555552
1998,knn,circles,0.3,10000,9,53,0.6357777777777778,0.616,0.019777777777777783
1999,knn,circles,0.3,10000,9,55,0.637,0.616,0.02100000000000002
2000,knn,circles,0.4,10,0,1,1.0,0.0,1.0
2001,knn,circles,0.4,10,0,3,0.7777777777777778,1.0,-0.2222222222222222
2002,knn,circles,0.4,10,0,5,0.7777777777777778,1.0,-0.2222222222222222
2003,knn,circles,0.4,10,0,11,0.5555555555555556,1.0,-0.4444444444444444
2004,knn,circles,0.4,10,0,21,0.5555555555555556,1.0,-0.4444444444444444
2005,knn,circles,0.4,10,0,31,0.5555555555555556,1.0,-0.4444444444444444
2006,knn,circles,0.4,10,0,41,0.5555555555555556,1.0,-0.4444444444444444
2007,knn,circles,0.4,10,0,51,0.5555555555555556,1.0,-0.4444444444444444
2008,knn,circles,0.4,10,0,53,0.5555555555555556,1.0,-0.4444444444444444
2009,knn,circles,0.4,10,0,55,0.5555555555555556,1.0,-0.4444444444444444
2010,knn,circles,0.4,10,1,1,1.0,1.0,0.0
2011,knn,circles,0.4,10,1,3,0.8888888888888888,1.0,-0.11111111111111116
2012,knn,circles,0.4,10,1,5,0.7777777777777778,1.0,-0.2222222222222222
2013,knn,circles,0.4,10,1,11,0.6666666666666666,0.0,0.6666666666666666
2014,knn,circles,0.4,10,1,21,0.6666666666666666,0.0,0.6666666666666666
2015,knn,circles,0.4,10,1,31,0.6666666666666666,0.0,0.6666666666666666
2016,knn,circles,0.4,10,1,41,0.6666666666666666,0.0,0.6666666666666666
2017,knn,circles,0.4,10,1,51,0.6666666666666666,0.0,0.6666666666666666
2018,knn,circles,0.4,10,1,53,0.6666666666666666,0.0,0.6666666666666666
2019,knn,circles,0.4,10,1,55,0.6666666666666666,0.0,0.6666666666666666
2020,knn,circles,0.4,10,2,1,1.0,0.0,1.0
2021,knn,circles,0.4,10,2,3,0.8888888888888888,1.0,-0.11111111111111116
2022,knn,circles,0.4,10,2,5,0.7777777777777778,1.0,-0.2222222222222222
2023,knn,circles,0.4,10,2,11,0.5555555555555556,1.0,-0.4444444444444444
2024,knn,circles,0.4,10,2,21,0.5555555555555556,1.0,-0.4444444444444444
2025,knn,circles,0.4,10,2,31,0.5555555555555556,1.0,-0.4444444444444444
2026,knn,circles,0.4,10,2,41,0.5555555555555556,1.0,-0.4444444444444444
2027,knn,circles,0.4,10,2,51,0.5555555555555556,1.0,-0.4444444444444444
2028,knn,circles,0.4,10,2,53,0.5555555555555556,1.0,-0.4444444444444444
2029,knn,circles,0.4,10,2,55,0.5555555555555556,1.0,-0.4444444444444444
2030,knn,circles,0.4,10,3,1,1.0,1.0,0.0
2031,knn,circles,0.4,10,3,3,0.8888888888888888,1.0,-0.11111111111111116
2032,knn,circles,0.4,10,3,5,0.7777777777777778,1.0,-0.2222222222222222
2033,knn,circles,0.4,10,3,11,0.5555555555555556,1.0,-0.4444444444444444
2034,knn,circles,0.4,10,3,21,0.5555555555555556,1.0,-0.4444444444444444
2035,knn,circles,0.4,10,3,31,0.5555555555555556,1.0,-0.4444444444444444
2036,knn,circles,0.4,10,3,41,0.5555555555555556,1.0,-0.4444444444444444
2037,knn,circles,0.4,10,3,51,0.5555555555555556,1.0,-0.4444444444444444
2038,knn,circles,0.4,10,3,53,0.5555555555555556,1.0,-0.4444444444444444
2039,knn,circles,0.4,10,3,55,0.5555555555555556,1.0,-0.4444444444444444
2040,knn,circles,0.4,10,4,1,1.0,1.0,0.0
2041,knn,circles,0.4,10,4,3,0.7777777777777778,1.0,-0.2222222222222222
2042,knn,circles,0.4,10,4,5,0.8888888888888888,1.0,-0.11111111111111116
2043,knn,circles,0.4,10,4,11,0.6666666666666666,0.0,0.6666666666666666
2044,knn,circles,0.4,10,4,21,0.6666666666666666,0.0,0.6666666666666666
2045,knn,circles,0.4,10,4,31,0.6666666666666666,0.0,0.6666666666666666
2046,knn,circles,0.4,10,4,41,0.6666666666666666,0.0,0.6666666666666666
2047,knn,circles,0.4,10,4,51,0.6666666666666666,0.0,0.6666666666666666
2048,knn,circles,0.4,10,4,53,0.6666666666666666,0.0,0.6666666666666666
2049,knn,circles,0.4,10,4,55,0.6666666666666666,0.0,0.6666666666666666
2050,knn,circles,0.4,10,5,1,1.0,0.0,1.0
2051,knn,circles,0.4,10,5,3,1.0,0.0,1.0
2052,knn,circles,0.4,10,5,5,1.0,0.0,1.0
2053,knn,circles,0.4,10,5,11,0.6666666666666666,0.0,0.6666666666666666
2054,knn,circles,0.4,10,5,21,0.6666666666666666,0.0,0.6666666666666666
2055,knn,circles,0.4,10,5,31,0.6666666666666666,0.0,0.6666666666666666
2056,knn,circles,0.4,10,5,41,0.6666666666666666,0.0,0.6666666666666666
2057,knn,circles,0.4,10,5,51,0.6666666666666666,0.0,0.6666666666666666
2058,knn,circles,0.4,10,5,53,0.6666666666666666,0.0,0.6666666666666666
2059,knn,circles,0.4,10,5,55,0.6666666666666666,0.0,0.6666666666666666
2060,knn,circles,0.4,10,6,1,1.0,1.0,0.0
2061,knn,circles,0.4,10,6,3,0.8888888888888888,1.0,-0.11111111111111116
2062,knn,circles,0.4,10,6,5,0.7777777777777778,1.0,-0.2222222222222222
2063,knn,circles,0.4,10,6,11,0.5555555555555556,1.0,-0.4444444444444444
2064,knn,circles,0.4,10,6,21,0.5555555555555556,1.0,-0.4444444444444444
2065,knn,circles,0.4,10,6,31,0.5555555555555556,1.0,-0.4444444444444444
2066,knn,circles,0.4,10,6,41,0.5555555555555556,1.0,-0.4444444444444444
2067,knn,circles,0.4,10,6,51,0.5555555555555556,1.0,-0.4444444444444444
2068,knn,circles,0.4,10,6,53,0.5555555555555556,1.0,-0.4444444444444444
2069,knn,circles,0.4,10,6,55,0.5555555555555556,1.0,-0.4444444444444444
2070,knn,circles,0.4,10,7,1,1.0,1.0,0.0
2071,knn,circles,0.4,10,7,3,0.8888888888888888,1.0,-0.11111111111111116
2072,knn,circles,0.4,10,7,5,0.7777777777777778,1.0,-0.2222222222222222
2073,knn,circles,0.4,10,7,11,0.5555555555555556,1.0,-0.4444444444444444
2074,knn,circles,0.4,10,7,21,0.5555555555555556,1.0,-0.4444444444444444
2075,knn,circles,0.4,10,7,31,0.5555555555555556,1.0,-0.4444444444444444
2076,knn,circles,0.4,10,7,41,0.5555555555555556,1.0,-0.4444444444444444
2077,knn,circles,0.4,10,7,51,0.5555555555555556,1.0,-0.4444444444444444
2078,knn,circles,0.4,10,7,53,0.5555555555555556,1.0,-0.4444444444444444
2079,knn,circles,0.4,10,7,55,0.5555555555555556,1.0,-0.4444444444444444
2080,knn,circles,0.4,10,8,1,1.0,0.0,1.0
2081,knn,circles,0.4,10,8,3,0.8888888888888888,0.0,0.8888888888888888
2082,knn,circles,0.4,10,8,5,0.8888888888888888,0.0,0.8888888888888888
2083,knn,circles,0.4,10,8,11,0.5555555555555556,1.0,-0.4444444444444444
2084,knn,circles,0.4,10,8,21,0.5555555555555556,1.0,-0.4444444444444444
2085,knn,circles,0.4,10,8,31,0.5555555555555556,1.0,-0.4444444444444444
2086,knn,circles,0.4,10,8,41,0.5555555555555556,1.0,-0.4444444444444444
2087,knn,circles,0.4,10,8,51,0.5555555555555556,1.0,-0.4444444444444444
2088,knn,circles,0.4,10,8,53,0.5555555555555556,1.0,-0.4444444444444444
2089,knn,circles,0.4,10,8,55,0.5555555555555556,1.0,-0.4444444444444444
2090,knn,circles,0.4,10,9,1,1.0,0.0,1.0
2091,knn,circles,0.4,10,9,3,0.8888888888888888,0.0,0.8888888888888888
2092,knn,circles,0.4,10,9,5,0.8888888888888888,1.0,-0.11111111111111116
